X...,date,k
,1995-11-17 00:00,8.89924286441667
,1995-11-18 00:00,5.55796300020833
,1995-11-19 00:00,0.843123070208333
,1995-11-20 00:00,1.50153272025
,1995-11-21 00:00,-1.57319024766667
,1995-11-22 00:00,-2.23586271191667
,1995-11-23 00:00,-0.67024899925
,1995-11-24 00:00,1.41441895545833
,1995-11-25 00:00,2.86005030554167
,1995-11-26 00:00,5.12464686458333
,1995-11-27 00:00,6.794576913625
,1995-11-28 00:00,6.75646352879167
,1995-11-29 00:00,3.88448453941667
,1995-11-30 00:00,2.46946423366667
,1995-12-01 00:00,2.85656659970833
,1995-12-02 00:00,2.84029346245833
,1995-12-03 00:00,0.283903168833333
,1995-12-04 00:00,0.559290612333333
,1995-12-05 00:00,-1.16226806429167
,1995-12-06 00:00,-0.458529255875
,1995-12-07 00:00,0.591911408291667
,1995-12-08 00:00,2.38011994220833
,1995-12-09 00:00,2.8717520415
,1995-12-10 00:00,2.78201824183333
,1995-12-11 00:00,2.45139139245833
